Te_K,Tc_K,superheat_K,subcool_K,h1,h2s,h2,h3,Qe,Wc,COP,P1,P3
276.4833333,314.4,2.5,2.5,401967.8405,424216.8047,431633.1262,254546.8455,147420.9949,29665.2857,4.969478345,359902.1288,1051104.007
276.4833333,314.4,2.5,5,401967.8405,424216.8047,431633.1262,250845.7474,151122.093,29665.2857,5.094240269,359902.1288,1051104.007
276.4833333,314.4,2.5,7.5,401967.8405,424216.8047,431633.1262,247174.9421,154792.8983,29665.2857,5.21798104,359902.1288,1051104.007
276.4833333,314.4,2.5,10,401967.8405,424216.8047,431633.1262,243532.9786,158434.8619,29665.2857,5.34074957,359902.1288,1051104.007
276.4833333,314.4,5,0,403383.6464,423840.0207,430658.8121,258279.8236,145103.8228,27275.16571,5.319997845,392014.3946,1051104.007
276.4833333,314.4,5,2.5,403383.6464,423840.0207,430658.8121,254546.8455,148836.8009,27275.16571,5.456861471,392014.3946,1051104.007
276.4833333,314.4,5,5,403383.6464,423840.0207,430658.8121,250845.7474,152537.899,27275.16571,5.592556269,392014.3946,1051104.007
276.4833333,314.4,5,7.5,403383.6464,423840.0207,430658.8121,247174.9421,156208.7043,27275.16571,5.727140431,392014.3946,1051104.007
276.4833333,314.4,5,10,403383.6464,423840.0207,430658.8121,243532.9786,159850.6678,27275.16571,5.860667155,392014.3946,1051104.007
276.4833333,314.4,7.5,0,404782.4225,423482.8125,429716.2759,258279.8236,146502.5988,24933.8534,5.875650124,426269.6166,1051104.007
276.4833333,314.8166667,0,0,400535.9788,424845.925,432949.2404,258905.206,141630.7728,32413.26162,4.36953166,329842.5638,1062800.637
276.4833333,314.8166667,0,2.5,400535.9788,424845.925,432949.2404,255166.7496,145369.2292,32413.26162,4.484868907,329842.5638,1062800.637
276.4833333,314.8166667,0,5,400535.9788,424845.925,432949.2404,251460.4524,149075.5264,32413.26162,4.599213995,329842.5638,1062800.637
276.4833333,314.8166667,0,7.5,400535.9788,424845.925,432949.2404,247784.7025,152751.2764,32413.26162,4.712616649,329842.5638,1062800.637
276.4833333,314.8166667,0,10,400535.9788,424845.925,432949.2404,244138.0275,156397.9514,32413.26162,4.825122297,329842.5638,1062800.637
276.4833333,314.8166667,2.5,0,401967.8405,424447.0451,431940.1134,258905.206,143062.6345,29972.27292,4.773166014,359902.1288,1062800.637
276.4833333,314.8166667,2.5,2.5,401967.8405,424447.0451,431940.1134,255166.7496,146801.0908,29972.27292,4.897896506,359902.1288,1062800.637
276.4833333,314.8166667,2.5,5,401967.8405,424447.0451,431940.1134,251460.4524,150507.3881,29972.27292,5.021554037,359902.1288,1062800.637
276.4833333,314.8166667,2.5,7.5,401967.8405,424447.0451,431940.1134,247784.7025,154183.138,29972.27292,5.144192381,359902.1288,1062800.637
276.4833333,314.8166667,2.5,10,401967.8405,424447.0451,431940.1134,244138.0275,157829.813,29972.27292,5.265860664,359902.1288,1062800.637
276.4833333,314.8166667,5,0,403383.6464,424069.7252,430965.0848,258905.206,144478.4404,27581.43842,5.238248935,392014.3946,1062800.637
276.4833333,314.8166667,5,2.5,403383.6464,424069.7252,430965.0848,255166.7496,148216.8968,27581.43842,5.373791407,392014.3946,1062800.637
276.4833333,314.8166667,5,5,403383.6464,424069.7252,430965.0848,251460.4524,151923.194,27581.43842,5.508167911,392014.3946,1062800.637
276.4833333,314.8166667,5,7.5,403383.6464,424069.7252,430965.0848,247784.7025,155598.944,27581.43842,5.641436881,392014.3946,1062800.637
276.4833333,314.8166667,5,10,403383.6464,424069.7252,430965.0848,244138.0275,159245.6189,27581.43842,5.773651704,392014.3946,1062800.637
276.4833333,314.8166667,7.5,0,404782.4225,423712.008,430021.8699,258905.206,145877.2165,25239.44738,5.779731001,426269.6166,1062800.637
276.4833333,314.8166667,7.5,2.5,404782.4225,423712.008,430021.8699,255166.7496,149615.6728,25239.44738,5.927850581,426269.6166,1062800.637
276.4833333,315.2333333,0,0,400535.9788,425076.0244,433256.0396,259531.5304,141004.4484,32720.06077,4.309418903,329842.5638,1074594.637
276.4833333,315.2333333,0,2.5,400535.9788,425076.0244,433256.0396,255787.5467,144748.4321,32720.06077,4.423843622,329842.5638,1074594.637
276.4833333,315.2333333,0,5,400535.9788,425076.0244,433256.0396,252076.0055,148459.9733,32720.06077,4.53727682,329842.5638,1074594.637
276.4833333,315.2333333,0,7.5,400535.9788,425076.0244,433256.0396,248395.2702,152140.7086,32720.06077,4.649768523,329842.5638,1074594.637
276.4833333,315.2333333,0,10,400535.9788,425076.0244,433256.0396,244743.8463,155792.1326,32720.06077,4.761364402,329842.5638,1074594.637
276.4833333,315.2333333,2.5,0,401967.8405,424676.5792,432246.1588,259531.5304,142436.31,30278.3183,4.704234516,359902.1288,1074594.637
276.4833333,315.2333333,2.5,2.5,401967.8405,424676.5792,432246.1588,255787.5467,146180.2938,30278.3183,4.827886817,359902.1288,1074594.637
276.4833333,315.2333333,2.5,5,401967.8405,424676.5792,432246.1588,252076.0055,149891.8349,30278.3183,4.950467639,359902.1288,1074594.637
276.4833333,315.2333333,2.5,7.5,401967.8405,424676.5792,432246.1588,248395.2702,153572.5703,30278.3183,5.07203104,359902.1288,1074594.637
276.4833333,315.2333333,2.5,10,401967.8405,424676.5792,432246.1588,244743.8463,157223.9942,30278.3183,5.192626375,359902.1288,1074594.637
276.4833333,315.2333333,5,0,403383.6464,424298.7234,431270.4157,259531.5304,143852.116,27886.76927,5.158436052,392014.3946,1074594.637
276.4833333,315.2333333,5,2.5,403383.6464,424298.7234,431270.4157,255787.5467,147596.0997,27886.76927,5.292692685,392014.3946,1074594.637
276.4833333,315.2333333,5,5,403383.6464,424298.7234,431270.4157,252076.0055,151307.6409,27886.76927,5.425785949,392014.3946,1074594.637
276.4833333,315.2333333,5,7.5,403383.6464,424298.7234,431270.4157,248395.2702,154988.3762,27886.76927,5.557774538,392014.3946,1074594.637
276.4833333,315.2333333,5,10,403383.6464,424298.7234,431270.4157,244743.8463,158639.8002,27886.76927,5.688712042,392014.3946,1074594.637
276.4833333,315.2333333,7.5,0,404782.4225,423940.4971,430326.5219,259531.5304,145250.892,25544.09948,5.686279611,426269.6166,1074594.637
276.4833333,315.2333333,7.5,2.5,404782.4225,423940.4971,430326.5219,255787.5467,148994.8758,25544.09948,5.832849027,426269.6166,1074594.637
276.4833333,315.2333333,7.5,5,404782.4225,423940.4971,430326.5219,252076.0055,152706.4169,25544.09948,5.978148381,426269.6166,1074594.637
276.4833333,315.65,0,0,400535.9788,425305.4184,433561.8982,260158.8056,140377.1732,33025.91942,4.250515221,329842.5638,1086486.544
276.4833333,315.65,0,2.5,400535.9788,425305.4184,433561.8982,256409.2446,144126.7343,33025.91942,4.364049111,329842.5638,1086486.544
276.4833333,315.65,0,5,400535.9788,425305.4184,433561.8982,252692.4141,147843.5647,33025.91942,4.476591941,329842.5638,1086486.544
276.4833333,315.65,0,7.5,400535.9788,425305.4184,433561.8982,249006.6519,151529.327,33025.91942,4.58819405,329842.5638,1086486.544
276.4833333,315.65,0,10,400535.9788,425305.4184,433561.8982,245350.4409,155185.5379,33025.91942,4.698901366,329842.5638,1086486.544
276.4833333,315.65,2.5,0,401967.8405,424905.4078,432551.2636,260158.8056,141809.0348,30583.42315,4.636794061,359902.1288,1086486.544
276.4833333,315.65,2.5,2.5,401967.8405,424905.4078,432551.2636,256409.2446,145558.5959,30583.42315,4.759395153,359902.1288,1086486.544
276.4833333,315.65,2.5,5,401967.8405,424905.4078,432551.2636,252692.4141,149275.4264,30583.42315,4.880926037,359902.1288,1086486.544
276.4833333,315.65,2.5,7.5,401967.8405,424905.4078,432551.2636,249006.6519,152961.1886,30583.42315,5.00144107,359902.1288,1086486.544
276.4833333,315.65,2.5,10,401967.8405,424905.4078,432551.2636,245350.4409,156617.3995,30583.42315,5.120989849,359902.1288,1086486.544
276.4833333,315.65,5,0,403383.6464,424527.0161,431574.806,260158.8056,143224.8408,28191.15956,5.080487749,392014.3946,1086486.544
276.4833333,315.65,5,2.5,403383.6464,424527.0161,431574.806,256409.2446,146974.4019,28191.15956,5.213492604,392014.3946,1086486.544
276.4833333,315.65,5,5,403383.6464,424527.0161,431574.806,252692.4141,150691.2323,28191.15956,5.345336434,392014.3946,1086486.544
276.4833333,315.65,5,7.5,403383.6464,424527.0161,431574.806,249006.6519,154376.9946,28191.15956,5.476078209,392014.3946,1086486.544
276.4833333,315.65,5,10,403383.6464,424527.0161,431574.806,245350.4409,158033.2055,28191.15956,5.605771736,392014.3946,1086486.544
276.4833333,315.65,7.5,0,404782.4225,424168.2807,430630.2334,260158.8056,144623.6168,25847.81096,5.595197869,426269.6166,1086486.544
276.4833333,315.65,7.5,2.5,404782.4225,424168.2807,430630.2334,256409.2446,148373.1779,25847.81096,5.740260872,426269.6166,1086486.544
276.4833333,315.65,7.5,5,404782.4225,424168.2807,430630.2334,252692.4141,152090.0084,25847.81096,5.884057593,426269.6166,1086486.544
276.4833333,316.0666667,0,0,400535.9788,425534.108,433866.8177,260787.0404,139748.9384,33330.83889,4.192781912,329842.5638,1098476.894
276.4833333,316.0666667,0,2.5,400535.9788,425534.108,433866.8177,257031.8512,143504.1276,33330.83889,4.305446018,329842.5638,1098476.894
276.4833333,316.0666667,0,5,400535.9788,425534.108,433866.8177,253309.6853,147226.2935,33330.83889,4.417119352,329842.5638,1098476.894
276.4833333,316.0666667,0,7.5,400535.9788,425534.108,433866.8177,249618.8541,150917.1247,33330.83889,4.527852576,329842.5638,1098476.894
276.4833333,316.0666667,0,10,400535.9788,425534.108,433866.8177,245957.8177,154578.1612,33330.83889,4.637691888,329842.5638,1098476.894
276.4833333,316.0666667,2.5,0,401967.8405,425133.532,432855.4292,260787.0404,141180.8001,30887.58878,4.570793824,359902.1288,1098476.894
276.4833333,316.0666667,2.5,2.5,401967.8405,425133.532,432855.4292,257031.8512,144935.9892,30887.58878,4.692369814,359902.1288,1098476.894
276.4833333,316.0666667,2.5,5,401967.8405,425133.532,432855.4292,253309.6853,148658.1551,30887.58878,4.812876659,359902.1288,1098476.894
276.4833333,316.0666667,2.5,7.5,401967.8405,425133.532,432855.4292,249618.8541,152348.9864,30887.58878,4.932369031,359902.1288,1098476.894
276.4833333,316.0666667,2.5,10,401967.8405,425133.532,432855.4292,245957.8177,156010.0228,30887.58878,5.050896782,359902.1288,1098476.894
276.4833333,316.0666667,5,0,403383.6464,424754.6044,431878.257,260787.0404,142596.606,28494.61059,5.004336016,392014.3946,1098476.894
276.4833333,316.0666667,5,2.5,403383.6464,424754.6044,431878.257,257031.8512,146351.7952,28494.61059,5.136121961,392014.3946,1098476.894
276.4833333,316.0666667,5,5,403383.6464,424754.6044,431878.257,253309.6853,150073.9611,28494.61059,5.266748974,392014.3946,1098476.894
276.4833333,316.0666667,5,7.5,403383.6464,424754.6044,431878.257,249618.8541,153764.7923,28494.61059,5.396276319,392014.3946,1098476.894
276.4833333,316.0666667,5,10,403383.6464,424754.6044,431878.257,245957.8177,157425.8287,28494.61059,5.524758033,392014.3946,1098476.894
276.4833333,316.0666667,7.5,0,404782.4225,424395.3598,430933.0056,260787.0404,143995.3821,26150.58314,5.506392776,426269.6166,1098476.894
276.4833333,316.0666667,7.5,2.5,404782.4225,424395.3598,430933.0056,257031.8512,147750.5712,26150.58314,5.649991454,426269.6166,1098476.894
276.4833333,316.0666667,7.5,5,404782.4225,424395.3598,430933.0056,253309.6853,151472.7371,26150.58314,5.79232732,426269.6166,1098476.894
276.4833333,316.0666667,7.5,7.5,404782.4225,424395.3598,430933.0056,249618.8541,155163.5684,26150.58314,5.933464947,426269.6166,1098476.894
276.4833333,316.4833333,0,0,400535.9788,425762.0942,434170.7993,261416.2437,139119.7351,33634.82051,4.13618188,329842.5638,1110566.227
276.4833333,316.4833333,0,2.5,400535.9788,425762.0942,434170.7993,257655.3748,142880.604,33634.82051,4.247996624,329842.5638,1110566.227
276.4833333,316.4833333,0,5,400535.9788,425762.0942,434170.7993,253927.8267,146608.1522,33634.82051,4.358820708,329842.5638,1110566.227
276.4833333,316.4833333,0,7.5,400535.9788,425762.0942,434170.7993,250231.8837,150304.0952,33634.82051,4.468705135,329842.5638,1110566.227
276.4833333,316.4833333,0,10,400535.9788,425762.0942,434170.7993,246565.9826,153969.9962,33634.82051,4.577696382,329842.5638,1110566.227
276.4833333,316.4833333,2.5,0,401967.8405,425360.9528,433158.657,261416.2437,140551.5968,31190.81651,4.506185233,359902.1288,1110566.227
276.4833333,316.4833333,2.5,2.5,401967.8405,425360.9528,433158.657,257655.3748,144312.4656,31190.81651,4.626761392,359902.1288,1110566.227
276.4833333,316.4833333,2.5,5,401967.8405,425360.9528,433158.657,253927.8267,148040.0138,31190.81651,4.746269266,359902.1288,1110566.227
276.4833333,316.4833333,2.5,7.5,401967.8405,425360.9528,433158.657,250231.8837,151735.9568,31190.81651,4.864763855,359902.1288,1110566.227
276.4833333,316.4833333,2.5,10,401967.8405,425360.9528,433158.657,246565.9826,155401.8578,31190.81651,4.982295278,359902.1288,1110566.227
276.4833333,316.4833333,5,0,403383.6464,424981.4892,432180.7701,261416.2437,141967.4027,28797.12365,4.929916073,392014.3946,1110566.227
276.4833333,316.4833333,5,2.5,403383.6464,424981.4892,432180.7701,257655.3748,145728.2716,28797.12365,5.06051484,392014.3946,1110566.227
276.4833333,316.4833333,5,5,403383.6464,424981.4892,432180.7701,253927.8267,149455.8198,28797.12365,5.189956524,392014.3946,1110566.227
276.4833333,316.4833333,5,7.5,403383.6464,424981.4892,432180.7701,250231.8837,153151.7628,28797.12365,5.318300696,392014.3946,1110566.227
276.4833333,316.4833333,5,10,403383.6464,424981.4892,432180.7701,246565.9826,156817.6638,28797.12365,5.44560164,392014.3946,1110566.227
276.4833333,316.4833333,7.5,0,404782.4225,424621.7354,431234.8398,261416.2437,143366.1788,26452.41729,5.419776091,426269.6166,1110566.227
276.4833333,316.4833333,7.5,2.5,404782.4225,424621.7354,431234.8398,257655.3748,147127.0476,26452.41729,5.561950956,426269.6166,1110566.227
276.4833333,316.4833333,7.5,5,404782.4225,424621.7354,431234.8398,253927.8267,150854.5958,26452.41729,5.702866176,426269.6166,1110566.227
276.4833333,316.4833333,7.5,7.5,404782.4225,424621.7354,431234.8398,250231.8837,154550.5388,26452.41729,5.842586601,426269.6166,1110566.227
276.4833333,316.4833333,7.5,10,404782.4225,424621.7354,431234.8398,246565.9826,158216.4398,26452.41729,5.981171328,426269.6166,1110566.227
276.4833333,316.4833333,10,0,406163.1424,424279.7469,430318.6151,261416.2437,144746.8987,24155.47271,5.992302466,462759.6122,1110566.227
276.4833333,316.9,0,0,400535.9788,425989.378,434473.8444,262046.4246,138489.5542,33937.86562,4.08067955,329842.5638,1122755.083
276.4833333,316.9,0,2.5,400535.9788,425989.378,434473.8444,258279.8236,142256.1552,33937.86562,4.191664756,329842.5638,1122755.083
276.4833333,316.9,0,5,400535.9788,425989.378,434473.8444,254546.8455,145989.1333,33937.86562,4.301659242,329842.5638,1122755.083
276.4833333,316.9,0,7.5,400535.9788,425989.378,434473.8444,250845.7474,149690.2314,33937.86562,4.410714364,329842.5638,1122755.083
276.4833333,316.9,0,10,400535.9788,425989.378,434473.8444,247174.9421,153361.0367,33937.86562,4.518876892,329842.5638,1122755.083
276.4833333,316.9,2.5,0,401967.8405,425587.6712,433460.9481,262046.4246,139921.4158,31493.10766,4.44292184,359902.1288,1122755.083
276.4833333,316.9,2.5,2.5,401967.8405,425587.6712,433460.9481,258279.8236,143688.0168,31493.10766,4.562522644,359902.1288,1122755.083
276.4833333,316.9,2.5,5,401967.8405,425587.6712,433460.9481,254546.8455,147420.9949,31493.10766,4.68105582,359902.1288,1122755.083
276.4833333,316.9,2.5,7.5,401967.8405,425587.6712,433460.9481,250845.7474,151122.093,31493.10766,4.798576712,359902.1288,1122755.083
276.4833333,316.9,2.5,10,401967.8405,425587.6712,433460.9481,247174.9421,154792.8983,31493.10766,4.915135718,359902.1288,1122755.083
276.4833333,316.9,5,0,403383.6464,425207.6715,432482.3465,262046.4246,141337.2218,29098.70006,4.857166179,392014.3946,1122755.083
276.4833333,316.9,5,2.5,403383.6464,425207.6715,432482.3465,258279.8236,145103.8228,29098.70006,4.986608422,392014.3946,1122755.083
276.4833333,316.9,5,5,403383.6464,425207.6715,432482.3465,254546.8455,148836.8009,29098.70006,5.114895186,392014.3946,1122755.083
276.4833333,316.9,5,7.5,403383.6464,425207.6715,432482.3465,250845.7474,152537.899,29098.70006,5.24208637,392014.3946,1122755.083
276.4833333,316.9,5,10,403383.6464,425207.6715,432482.3465,247174.9421,156208.7043,29098.70006,5.368236518,392014.3946,1122755.083
276.4833333,316.9,7.5,0,404782.4225,424847.4085,431535.7372,262046.4246,142735.9979,26753.31472,5.335264036,426269.6166,1122755.083
276.4833333,316.9,7.5,2.5,404782.4225,424847.4085,431535.7372,258279.8236,146502.5988,26753.31472,5.476054104,426269.6166,1122755.083
276.4833333,316.9,7.5,5,404782.4225,424847.4085,431535.7372,254546.8455,150235.5769,26753.31472,5.615587396,426269.6166,1122755.083
276.4833333,316.9,7.5,7.5,404782.4225,424847.4085,431535.7372,250845.7474,153936.675,26753.31472,5.753929061,426269.6166,1122755.083
276.4833333,316.9,7.5,10,404782.4225,424847.4085,431535.7372,247174.9421,157607.4804,26753.31472,5.891138426,426269.6166,1122755.083
276.4833333,316.9,10,0,406163.1424,424504.9349,430618.8658,262046.4246,144116.7178,24455.72343,5.892964817,462759.6122,1122755.083
276.4833333,317.3166667,0,0,400535.9788,426215.9605,434775.9544,262677.5924,137858.3864,34239.97555,4.026240796,329842.5638,1135044.006
276.4833333,317.3166667,0,2.5,400535.9788,426215.9605,434775.9544,258905.206,141630.7728,34239.97555,4.136415712,329842.5638,1135044.006
276.4833333,317.3166667,0,5,400535.9788,426215.9605,434775.9544,255166.7496,145369.2292,34239.97555,4.245599679,329842.5638,1135044.006
276.4833333,317.3166667,0,7.5,400535.9788,426215.9605,434775.9544,251460.4524,149075.5264,34239.97555,4.353844419,329842.5638,1135044.006
276.4833333,317.3166667,0,10,400535.9788,426215.9605,434775.9544,247784.7025,152751.2764,34239.97555,4.461197005,329842.5638,1135044.006
276.4833333,317.3166667,2.5,0,401967.8405,425813.6881,433762.304,262677.5924,139290.248,31794.46356,4.380959213,359902.1288,1135044.006
276.4833333,317.3166667,2.5,2.5,401967.8405,425813.6881,433762.304,258905.206,143062.6345,31794.46356,4.499608374,359902.1288,1135044.006
276.4833333,317.3166667,2.5,5,401967.8405,425813.6881,433762.304,255166.7496,146801.0908,31794.46356,4.617190366,359902.1288,1135044.006
276.4833333,317.3166667,2.5,7.5,401967.8405,425813.6881,433762.304,251460.4524,150507.3881,31794.46356,4.733760889,359902.1288,1135044.006
276.4833333,317.3166667,2.5,10,401967.8405,425813.6881,433762.304,247784.7025,154183.138,31794.46356,4.849370637,359902.1288,1135044.006
